0,First make sure I can stay there with my daughter;
3,Can kids who are with parents get a discount?;
0,Is there a fitness center onsite at the hotel?;
3,Do they have a parking lot for passengers at the station?;
0,Are there any designated areas for smoking outside?;
3,Can I bring a dog on that train?;
3,What are the size limits for pets going onboard with me?;
0,Yes, do you know if the Aylesbray Lodge Guest House has cooking facilities for guests to use?;
0,Will I be able to reach that room using a wheelchair?;
3,Is it going to be okay to bring my cat aboard?;
3,Are there any exact size or weight limits for pets?;
3,First, can you tell me if there are any discount for kids?;
0,Does the Archway House have a pool for guests?;
0,What kind of parking options are there?;
3,Thank You...How can I get a written confirmation of my train booking?;
0,Am I able to access a room if I'm handicapped?;
0,Do they have somebody working at the front desk any time of the day or night?;
0,I also need to workout while I'm there, so does the hotel have a fitness center?;
3,Is there a discount for my child available?;
0,are kids allowed at the hotel?;
0,Is the front desk at Finches Bed and Breakfast open 24 hours a day?;
0,Does it have concierge options?;
3,Is there a fee for bike parking at the station?;
3,Can I pay for this train using my season pass?;
0,Is there on site fitness centers?;
0,Will I have to pay anything for on-site parking while I'm staying at the hotel?;
0,Will I need to pay any extra fees for staying with my dog at Acorn Guest House?;
0,Does the hotel have a spa onsite?;
3,I'd like to take my bike on the train, what is the policy regarding that?;
3,Can you tell me what hours this train station is open?;
3,Is there a facility for parking bicycles at the train station?;
3,Can you tell me if there will be WiFi offered on the train?;
3,Is there a fee to park a bike at that train station?;
3,Can I bring my bike with me on the train?;
0,Does the hotel have a area for me to smoke in?;
0,Does Huntingdon Marriott charge a fee for wifi?;
3,Can I take my bike with me on the train?;
3,Is there an alternative option to parking my bike at the station?;
3,Also, I will be using my bike to get to the departure station, is there a place to park and fee?;
3,I'd like to know if it would be possible to bring the bike on the train.;
0,Do you know if the Archway House allows children?;
0,Do I need to make a parking reservation for my stay?;
0,Does this hotel offer lift?;
3,Does the train have WiFi onboard?;
0,Does the Cambridge Belfry hotel have laundry facilities?;
0,Sure, if they will allow my kids there.;
3,Since I'm bringing my child along, are they eligible for any discounts?;
3,Could you first tell me whether this train can appropriately accommodate my wheelchair?;
3,Perfect, can we go ahead and reserve our seats too?;
3,Does this train station location offer parking facilities for my own car?;
0,My granddaughter will be with me, are there restrictions on kids?;
0,Is there a fee if I bring my pets with me?;
3,Can I bring my bike on this train?;
0,Is there a swimming pool at the Huntingdon Marriott?;
0,Does the hotel require a security deposit when booking a room?;
3,Can I get phsycial tickets? I need to show them to check in.;
3,What time does the station open?;
3,Can I pay for the ticket with AMEX?;
0,Is there a safety deposit box;
3,Are there discounted tickets for kids?;
0,Will I be able to smoke inside the Acorn?;
3,My itinerary isn't confirmed, I may need to cancel the ticket later, is that possible.;
0,Does the hotel room have a safe deposit box?;
0,Does this hotel have an onsite banquet facilities?;
0,Does this hotel offer cooking facilities?;
0,Do you know if I need to reserve parking as well?;
3,May I book a seat on this train?;
0,Does the hotel have a laundry service or facilities I can use?;
3,What type of disability access does the train have?;
0,Can you tell me whether smoking is allowed on the hotel property?;
0,Does the guest house offer WiFi for guests?;
3,Can i take a wheelchair along?;
0,Can I smoke inside this hotel room?;
0,Does the hotel have a designated area for smoking outside?;
3,I'll have my granddaughter with me is she eligible for a discounted ticket?;
0,I have my granddaughter with me, can you check if the hotel allows children guests?;
3,Will there be a lot for me to park my car there;
0,Can I pay with cash?;
0,Will there be parking at the hotel?;
3,Great, do they have a place where I can park my bike for free?;
3,What is the parking fee 7pm to 6am?;
0,Does this Marriott location offer dry cleaning as a convenience for guests?;
0,Will I be able to smoke while I'm staying there?;
0,Will I be required to pay a security deposit when I make a booking for the A and B Guest House?;
3,if I go over the data limit for their wifi can I purchase more?;
0,In addition to the free parking, does the hotel offer any other options for parking?;
0,Does the Express by Holiday Inn Cambridge offer room service or in-room dining?;
3,I am planning on bringing my pet. Does the train allow pets?;
0,When is the check-in time at the hotel?;
3,May I reserve a seat on the train?;
3,Will I be able to get any disability assistance?;
3,Will I be able to use my credit card to pay for the train?;
3,Also if I have a disability, will I be able to access the train?;
3,Can I travel with my pets?;
0,Does the Ashley Hotel charge any kind of parking fee?;
0,I'm interested in knowing what kind of laundry services there are at the hotel.;
3,May I pay with cash for the train ticket?;
2,If I need to cancel the taxi later do I need to pay a cancellation fee?;
1,May I use Mastercard to pay for this?;
1,Can I order food to go at the restaurant?;
2,Can I pay for this ride with my Master;
1,Does this restaurant have live music?;
1,We have a baby with us.  Do they have high chairs there?;
1,Does this restaurant have outdoor seating?;
2,Great, do you know if I can pay for the taxi with cash?;
2,OK, can I change that booking later if needed?;
2,how long is cancellation period?;
1,Does this restaurant have seating for babies?;
1,Does BackStreet Bistro deliver?;
1,Is there live music at the restaurant?;
1,Does have wifi for customers?;
1,Does the Efes offer gluten free options?;
1,Does the restaurant have baby chairs?;
1,Do they serve liqueur?;
1,Can I pay my bill with a Visa credit card?;
1,Do they take Amex?;
1,Will someone who is vegetarian be able to find a good meal there?;
1,First, does this restaurant have live music?;
1,Do any of the restaurants offer vegetarian options?;
2,Can I use a MasterCard to pay for the taxi?;
1,Is this restaurant wheelchair accessible?;
1,Do you know if the River Bar Steakhouse and Grill serves alcohol?;
2,Can I change the taxi booking later?;
1,Do they offer gluten free meals on their menu?;
1,Does it have free wifi if I dine there?;
1,Can you tell me if Clown's Cafe allows BYOB for customers?;
1,Does the Nirala accept credit cards?;
1,Does Nirala have outdoor seating available?;
1,Yes, please confirm that gluten-free dishes are available.;
1,Does Sitar Tandoori have high chairs for babies?;
1,Does this restaurant allow BYOB?;
1,Does the restaurant offer free wifi for customers?;
1,Do they have free wifi for diiners?;
1,Does Backstreet Bistro provide any live music to entertain diners?;
2,great, can I pay the fair with my visa card;
1,Do they have outdoor seating?;
1,Can you tell me what food options they have for those who are vegetarian?;
1,One more thing, does the restaurant allow us to bring our own wine?;
1,Does this restaurant accept to-go orders in addition to dine-in orders?;
1,Does the restaurant have handicap accessibility or assisted service for the disabled?;
1,Does Chiquito Restaurant Bar accept Visa as a form of payment?;
1,Does Curry Queen accept credit card payments?;
1,Does the restaurant help those with a disability?;
1,do they have outdoor seating?;
1,Do this restaurant have delivery service?;
2,Can I pay for the taxi with Mastercard?;
1,One more thing. Do they take Mastercard at the restaurant?;
2,Can I cancel my taxi booking for later?;
2,Can I change the taxi booking later?;
2,Is it possible to pay with a Visa credit card?;
1,Do they have vegetarian options on the menu?;
1,Do they offer to go orders?;
1,Do they offer live music?;
1,Do they accept cash there?;
1,Do they also do takeout orders?;
2,Can I pay with cash?;
1,Does this restaurant also deliver, if I'm not in the mood to go out?;
1,Does the restaurant have vegetarian options available?;
2,Is it okay to cancel the booking I have later?;
2,Will it be possible to change the booking time for the taxi if my plans change?;
2,How long is the cancellation time frame?;
2,Does this taxi accept VISA?;
1,Does the restaurant allow BYOB?;
1,Will the Varsity Restaurant have vegetarian options for me?;
1,does the restaurant has delivery services?;
1,Does the Bangkok City restaurant serve alcohol?;
1,Yes, can you assure me that there are vegetarian options available there?;
1,Also it will need to accept my AMEX card;
1,Yes, can you tell me if Zizzi Cambridge has live music?;
1,Does this restaurant serve alcohol?;
1,Does the Riverside Brasserie have any vegetarian friendly dishes?;
2,If my plans change, will I be able to cancel my taxi?;
1,Does this restaurant provide high chairs?;
1,Does La Mimosa offer the option of having your order delivered?;
2,Can I change my taxi booking for later?;
1,Is there outdoor seating?;
1,Yes, please tell me if the restaurant accepts AMEX as payment?;
2,Does the car service accept American Express?;
1,Do they offer live music?;
1,Is there high chairs available for children?;
1,Do they offer vegetarian dishes?;
1,What is the BYOB rule for patrons at Graffiti?;
1,That sounds good, can you tell me if they have a takeout order option?;
1,First I should ask, do they have outdoor seating there?;
1,Another question, do they allow customers to BYOB?;
1,Does it have free wifi?;
1,Is there outdoor seating?;
1,Do they offer vegetarian options?;
1,Does that restaurant serve any gluten free options?;
1,I already did. Does the restaurant allow BYOB, for customers to bring their own alcohol?;
2,Can I change my taxi reservation if needed?;
1,I need to know if there are vegetarian selections there first;
1,Does Tandoori Place accept Mastercard?;
1,Does the restaurant offer high chairs for babies?;
1,Do they also deliver?;
1,Is there live music at Rajmahal?;
1,Does Saffron Brasserie offer free WiFi for customers dining in the restaurant?;
2,Does the taxi service accept Mastercard for payment?;
1,Can I get a gluten free meal?;
1,Does Cote serve and beer, wine, or other alcohol?;
1,Does Cote accept Visa?;
2,Can I pay for the taxi with a Visa card?;
1,Do they have outdoor seating there?;
1,Do you know if they have highchairs suitable for infants?;
2,Will I be able to change this taxi booking if I need to later?;
1,Can this restaurant accommodate a request for an infant chair?;
1,Are they wheel chair accessible?;
2,Can I change this booking if my plans change?;
1,Do you think Cocum would be able to provide a highchair if I bring my infant?;
1,Can I use a visa card to pay at this restaurant?;
1,Great! Do they take to-go orders?;
1,Can you make sure that they accept American Express?;
2,Can I pay for my taxi with an AMEX card?;
1,Which of these restaurants has live music?;
1,Do they accept Mastercard?;
1,Hakka accepts Mastercard payments right?;
1,Is this restaurant very handicap-friendly, in terms of accessibility?;
1,Can you tell me if this restaurant has a BYOB policy?;
1,What type of assistance does the restaurant offer to guests with disabilities?;
1,Does this restaurant serve alcohol?;
1,Do they have free WiFi for dining customers?;
1,Does either offer free wifi for customers eating inside?;
2,My plans are unconfirmed. Could I cancel my taxi booking later if needed?;
1,Can I pay with Amex?;
1,Do you let me know if the menu has gluten free foods?;
2,Can I pay for the taxi with a MasterCard?;
1,one more thing, does restaurants allow BYOB for customers?;
1,Can you let me know if there are disability accommodations at the restaurant?;
1,Do you know what kind of vegetarian options are on the menu there?;
2,May I pay with Mastercard for taxi ride?;
2,Will I be able to cancel in case my plans change?;
1,Does Chiquito Restaurant Bar serve alcohol?;
1,Does Chiquito restaurant bar offer takeout as well?;
2,May I pay with credit card for the taxi ride?;
1,Am I allowed to bring alcohol while dining like other places do?;
1,What is the situation at the restaurant for wheelchairs?;
1,Will they do takeout;
1,Do they allow BYOB for their customers?;
1,Do they have chairs for babies?;
2,May I cancel the taxi booking later?;
2,Can you check to see if they accept visa for payment on the Taxi?;
2,My plans have not been confirmed yet, is it okay for me to change my ticket later if it becomes necessary?;
1,does the restaurant offer delivery services?;
1,Do they have live music?;
2,My plans are not totally confirmed just yet will it be okay to change the taxi booking later?;
1,Also, does the retaurant have a baby chair?;
1,Is there free wi-fi for customers at this restaurant?;
2,Tell me what I need to do if I need to cancel my taxi booking.;
1,Does the restaurant offer gluten free foods?;
1,Do they have any vegetarian options on the menu?;
1,please hold. Do they offer free wifi for in-dining customers?;
2,My plans are not confirmed yet, if it becomes necessary for me to cancel my taxi booking would that be possible?;
2,Can I pay with a Visa?;
2,Can I change my booking later, if needed?;
2,If needed, can I cancel my taxi booking?;
1,Does this restaurant have high chairs available?;
1,Does that restaurant also serve alcohol?;
2,Yes, can you tell me if the taxi accepts credit cards as payment?;
1,Do they take to go orders?;
1,If I decide to eat there instead of getting take out, does the restaurant allow BYOB?;
2,Can I change that booking later if necessary?;
1,How does the restaurant help those with disabilities access their services?;
1,Do they serve drinks?;
2,Will it be possible to cancel the booking in the future for unknowing circumstances?;
2,I'm not 100% on my travel plans yet, would I be able to change my booking if I need to?;
2,Will I be able to cancel my taxi reservation before the trip?;
2,May I pay for taxi ride with Mastercard?;
1,Does the restaurant accept takeout orders?;
1,Does the restaurant offer delivery services?;
1,Is there outdoor seating available at this time?;
1,Does this restaurant accept Mastercard?;
2,Yes, can you verify that the taxi accepts Mastercard?;
2,Yes, my plans are not confirmed yet, is it possible to change my taxi booking later?;
2,Can I use my AMEX to pay for my taxi ride?;
2,Can I cancel my ride later if my plans change?;
2,Am I going to be able to change my taxi reservation if I need to do so?;
1,Am I going to be allowed to BYOB at Da Vinci Pizzeria?;
1,Does the Italian place offer high chairs for babies?;
2,Will the taxi driver accept cash?;
1,Does the restaurant allow BYOB?;
1,I have a disability, are they able to help me access it?;
2,What is the policy on canceling the taxi booking at a later date?;
1,Do you know if Nandos City Centre serves alcohol?;
1,Do you know if Nandos City Centre has vegetarian options?;
2,Would I be able to make changes to this reservation if I needed to at a later time?;
1,Is there live music at the Meze Bar?;
1,Do they serve alcohol there, or is it BYOB?;
1,Do they have high chairs?;
1,Does the restaurant allow BYOB for customers?;
1,Do they offer vegetarian meals?;
2,Can I pay with my visa card?;
1,First, can you tell me if this restaurant offers complimentary wifi for its guests?;
1,I do need to make sure that there is access for my wheelchair, does the restaurant help with that?;
2,Yes, I know we'll be going through a toll gate, will I have to pay extra for that?;
2,May I cancel my taxi booking later?;
2,Can I change my taxi booking later if I need to?;
2,Do I need to pay extra for the toll?;
1,I forgot to ask, are there chairs for babies available at the restaurant?;
2,If I cancel my taxi, will I be charged a cancellation fee?;
1,Does the restaurant allow BYOB for customers?;
2,Can the taxi booking be changed at all?;
2,Will it be possible to cancel this taxi booking if my plans change?;
1,i wonder if the restaurant has live music?;
1,Is the restaurant handicap-accessible?;
2,Since my plan is not confirmed yet, is it possible for me to change my taxi booking later?;
1,Does Little Seoul serve vegetarian dishes?;
1,Does this restaurant have gluten free options on their menu?;
1,Do they have live music there?;
1,Does this restaurant offer delivery services?;
1,Gluten messes with my stomach. Do they have dishes without gluten?;
1,is there a disabled feature?;
1,Do Nandos locations typically have highchairs available for families dining with infants?;
2,Can I pay with American Express?;
1,Do you know if the restaurant takes American Express?;
1,Do they allow to go orders?;
2,First let me ask you, can I pay for my taxi with a credit card?;
1,do you offer baby chairs?;
1,Does the Nirala have outdoor seating?;
1,Can you tell me if they have high chairs for babies at the Nirala?;
1,Does Nirala restaurant accept credit card payments, specifically AMEX?;
1,Does it have delivery?;
1,Does the restaurant accept Mastercard as a payment method?;
1,Can I bring my own beer to this restaurant?;
1,Can you let me know whether vegetarian options are available at Gourmet Burger Kitchen?;
2,Great.  If my plans change though, can I cancel the taxi?;
1,Do any of them offer high chairs for babies?;
1,Does the restaurant have any vegetarian choices?;
1,I also would like to know if this restaurant offers take out orders.;
2,Yes, can you tell me if the taxi service charges a cancellation fee?;
1,Perhaps. Can you verify if they serve alcohol here?;
1,Do they take Mastercard?;
2,Can I pay using MasterCard for the taxi ride?;
1,Can you check whether La Raza offers complimentary wi-fi for restaurant customers?;
1,Does Prezzo offer disability access?;
1,Yes, does the restaurant offer delivery options for its customers?;
1,Do they offer wifi inside the restaurant for paying customers?;
1,Does Cotto have a BYOB service for customers?;
1,Does Cotto provide free WiFi for diners?;
1,Does Cotto offer delivery?;
1,Are there any vegetarian options available on the menu?;
1,Can I pay with Visa?;
2,Does this taxi accept Visa?;
1,Do they have vegetarian options?;
1,Can I pay using Mastercard at the bar?;
1,Do they offer delivery?;
1,Could you let me know whether Panahar serves alcohol?;
2,Is there a cancellation fee?;
1,Do they deliver?;
1,Which credit cards do they take?;
2,Can I pay for the taxi with a credit card?;
1,Can you tell me if the restaurant allows BYOB?;
1,Does the restaurant offer disability access?;
1,Are there any vegetarian choices on the menu?;
1,Do you know if La Raza has vegetarian options on their menu?;
1,Do they offer free WiFi there?;
2,If I need to cancel the taxi booking later, is there a cancellation fee attached?;
2,Yes, my schedule may change so will I be able to cancel the taxi if that happens?;
1,Yeah, I'm going to need a baby chair for that is one going to be available?;
1,Yes please, does Pipasha have a BYOB policy?;
1,Does Eraina have live music?;
2,Is it going to be possible to cancel my taxi booking if my plans require that?;
3,May I reserve a seat on the train?;
2,Oh can you make sure I can pay with my Mastercard?;
2,Is it possible to change this later if necessary?;
1,Is there a live music available at this restaurant?;
1,Are there high chairs available for babies at the Charlie Chan restaurant?;
1,Does the restaurant have vegetarian options available?;
1,Does The Curry Prince serve alcohol?;
2,Is there an extra charge for the toll gate service?;
1,Does this restaurant allow customers to BYOB?;
1,Does this restaurant have free WiFi for customers?;
1,Does this restaurant offer outdoor seating?;
1,Do they offer take out?;
1,Does the restaurant deliver instead?;
1,Does the restaurant offer outdoor seating?;
1,Does Charlie Chan serve alcohol?;
1,Does The Lucky Star allow customers to bring their own alcohol into the restaurant?;
2,Will I need to pay additional charges to the taxi company for going through a toll gate?;
1,Does this restaurant provide free WiFi for diners?;
1,Does the restaurant have life music at all?;
1,Does this restaurant let me BYOB?;
1,Do they offer free wifi to customers there?;
1,Is there BYOB service there?;
1,Does the restaurant offer delivery services?;
1,Does this restaurant have a chair for babies?;
2,Great, can I reschedule this taxi if needed?;
1,Does this restaurant allow BYOB for customers?;
1,Is there outdoor seating available?;
1,Would there happen to be live music at this venue?;
1,Does Lan Hong House serve any alcohol?;
1,Does Lan Hong House allow BYOB?;
1,do they have delivery?;
1,Do either of them have live music performance;
2,Will I be able to pay for the taxi with cash?;
1,Just one thing. Can I pay using AMEX?;
2,Does the taxi service take AMEX?;
1,Just about. Can you first tell me if they have free wifi at their establishment?;
1,Do they offer any vegetarian dishes?;
2,If I need to cancel my taxi will I be able to?;
1,Does Pizza Express have any gluten free options on the menu?;
1,Does the restaurant offer chairs for babies?;
2,Can I change this taxi booking later if I need to?;
1,Can you tell me if they accept Mastercard?;
2,Can I pay with Master for that taxi ride?;
2,How does the taxi company handle requests for cancelled bookings?;
1,Does the River Bar and Steakhouse have outdoor seating?;
1,can I pay with  Mastercard at the restaurant?;
2,Does the taxi service accept MasterCard?;
1,Pizza Hut is not BYOB, right?;
1,Does the Pizza Hut Cherry Hinton have live music?;
2,Do I need to pay an extra charge for the toll gate?;
1,Can I order take out at the restaurant?;
1,I do if they have gluten-free meals. Do they?;
2,What is the cancellation fee policy on the taxi?;
1,Do they accept AMEX as payment?;
1,Does Midsummer House Restaurant have any seating outdoors?;
1,Does this restaurant have live music?;
1,Can I order my food as take-out if I'm not in the mood for dining in?;
1,Does this restaurant have outdoor seating?;
2,Can I change this later if I need to?;
1,What kind of handicap-access features does the Copper Kettle offer?;
1,Does the Copper Kettle serve alcohol?;
1,Can you check to see if the Copper Kettle has chairs for babies?;
1,Is that restaurant handicap accessible?;
1,Can customers BYOB?;
2,Will I be charged if I need to cancel this ride?;
1,Do you know if they have free wifi for their customers?;
1,Can I pay with Mastercard there?;
1,Can you tell me if the restaurant takes carryout orders?;
2,Will I be able to cancel this reservation if my plans change later?;
1,Does the Golden House allow outside alcoholic beverages like beer to be brought in?;
1,Does the restaurant offer delivery services?;
1,Does the Golden House accept credit cards for payment?;
1,Does Nandos offer outdoor seating for customers?;
1,Does Nandos serve alcohol to customers?;
2,Yes, can you tell me if the taxi service charges a cancellation fee?;
1,Before I do that, can you see if their menu lists some vegetarian-friendly items?;
1,does the  restaurant have outdoor seating?;
2,Will I be able to cancel or change my taxi booking if I have to?;
1,I think so, but first can you just tell me if they have a delivery option there?;
2,Will I be able to change this taxi reservation later if I need to?;
1,Also, do they have any kind of BYOB services there?;
1,Does Hakka have any vegetarian dishes on their menu?;
2,Is it possible to change this reservation if need be?;
1,I don't know, does this restaurant have a disability access ramp?;
1,I'm not sure, Do they have seating for babies there?;
1,First can you tell me if they allow customers to BYOB?;
1,Does the restaurant offer free wifi for in-dining customers?;
1,Will I be able to enjoy a quiet meal, or is there a live band playing at this restaurant?;
1,First, do they have gluten free options?;
1,Yes, I would like to know if Curry Garden serves alcohol?;
1,Do they offer delivery service?;
2,If I need to cancel the taxi later, is there a cancellation fee?;
1,Do you know if they have any menu items that are vegetarian?;
2,Can I pay for the taxi with my Mastercard?;
2,May I cancel my taxi booking later?;
1,Do you know if they ever have live music playing at the restaurant?;
1,Does the restaurant serve alcohol?;
1,Do either one of them offer gluten free options?;
1,Does the menu there feature any options suitable for a gluten-free diet?;
1,is there free wifi for in-dining customers?;
2,Yes, since my plans aren't definite, will I be able to cancel at a later date?;
1,Do they serve alcohol;
1,Do they have any high chairs available for babies?;
2,If my plans change, will I be able to cancel my taxi without any problems?;
1,Can you check if they provide wi-fi service for patrons on a complimentary basis?;
1,Not yet, can you first tell me whether Meghna serves alcohol?;
1,First, could you tell me if the restaurant offers a chair for babies?;
1,Does this restaurant serve alcohol?;
1,Can you tell me if they have chairs for babies?;
2,The plan is not set in stone at this time, will it be okay to change the taxi booking later?;
1,Can you tell me if they have a gluten free menu?;
1,Does the restaurant have outdoor seating?;
2,Can I cancel this booking if needed?;
1,Does the restaurant offer free wifi for in-dining customers?;
1,Are there gluten free options?;
1,I'm a vegetarian, so do they have food options for me to eat?;
1,Want to make sure that it has live music first.;
1,Also, a baby will be there, does the place have a chair for them?;
1,Do they ever have live music there?;
1,Yes can I pay with my AMEX card?;
1,Will they help me get into the restaurant in my wheelchair?;
1,Can you tell me if the Nirala has high chairs available for babies?;
2,Will I be charged a cancellation fee if I need to cancel this taxi booking later?;
2,Will I be able to change this taxi booking to a later time if I need to do so?;
1,Does the restaurant accept credit cards?;
1,Sure but do they have accommodations for a wheelchair such as a ramp or a table we could sit at?;
1,Does the La Margherita restaurant offer outdoor seating?;
2,Will I be able to change the taxi booking later if I need to?;
2,So, I can cancel the booking later if I have to?;
1,Do they accept AMEX?;
1,Does the Yippee Noodle Bar have vegetarian options?;
1,Do they have high chairs that are suitable for babies or young children?;
1,Does this restaurant allow BYOB for customers?;
1,Does the restaurant also have to go service?;
1,Can you check if they have live music at this location?;
2,Since my plan is not confirmed yet, can I cancel my taxi booking later?;
1,Do any of these have facilities for small children, by that I mean high chairs?;
1,Can you check whether their menu has some vegetarian-friendly choices?;
1,Do they offer any type of BYOB services to their customers that are eating there?;
1,Does this restaurant serve alcohol?;
1,Does Kohinoor offer delivery services?;
1,Do they offer vegetarian meals?;
2,If there are changes to my plans later on, will I be able to cancel my booking with the taxi service?;
1,Can you tell me if the Dojo Noodle Bar has gluten free options on their menu?;
1,Do they also have delivery services there?;
2,Can I cancel the taxi if I don't need it?;
0,Does the hotel offer wifi for guests?;
0,May I check my child in?;
0,Do they offer room service or in room dining?;
0,Can I pay with a VISA for that hotel?;
0,Does this hotel operate a 24 hour desk?;
2,Can I pay for this taxi withy my Visa;
0,What is their policy about smoking on the premises of the hotel?;
0,Does the hotel offer wi-fi for guests?;
0,Do they need a parking reservation also?;
2,May I change my taxi booking later?;
2,Thank you! Is there a cancellation fee for the taxi?;
2,May I pay for the taxi ride with cash?;
0,Is the front desk at Kirkwood House available 24 hours per day?;
0,I will have my daughter with me, do they have age restrictions?;
2,I'm not sure yet, however, I'd like to be able to pay for cash if it's at all possible?;
0,Does El Shaddai allow pets, and, if so, is there a fee?;
0,Do they have a concierge service that I could utilize as a guest?;
0,Do they offer designated smoking areas for guest?;
0,Is this accessible for those with disabilities?;
0,First can you tell me if the hotel has WiFi?;
0,I'll be driving to the hotel, do they charge a fee for parking?;
0,Yes, does the Acorn have safety deposit boxes in their rooms?;
0,Are there any meeting or banquet facilities at this guest house?;
0,Could you tell me if the Allenbell allows pets to stay in the rooms?;
0,Does this hotel have disability access since I'm in a wheelchair?;
0,What kind of laundry facilities are there at the hotel?;
2,Yes, would I be able to change that taxi booking later of if I need to?;
0,What is the check in time for that location?;
0,Does the hotel have age restrictions for guests to check in?;
0,Yes is there a parking fee?;
0,Does Limehouse charge for pets?;
0,What are my parking options if I drive a car to the hotel?;
0,Yes, does the property provide for extra beds if needed?;
0,Are either room service or in-room dining offered at Autumn House?;
0,Is there a swimming pool there?;
2,Will I be able to pay for the taxi with a credit card?;
0,Does the hotel have lift?;
0,Does the hotel provide daily room cleaning service?;
2,Okay, what is their cancellation policy in case I need to cancel?;
0,Does this hotel require a security deposit?;
0,Is there parking for hotel guest?;
0,Will I be able to pay for the booking at the Lensfield Hotel with my Amex card?;
0,Can I get an extra bed in the room?;
0,Check in times can be different, so what is the check in time for this particular hotel?;
0,Can you check to see if they have a laundry service or washers and dryers on site for guests to use?;
0,Is any kind of security deposit required for this hotel?;
2,Is there a cancellation fee there?;
0,That sounds great, is the breakfast American style?;
0,Do they have a fitness center onsite?;
0,Can you please confirm what the check-in time is at the Alexander Bed and Breakfast?;
0,Do they offer housekeeping everyday?;
0,Does the Acom Guest House charge a fee for parking?;
0,May I check my child in?;
0,Does the Acorn allow pets?;
0,Will they allow children there?;
0,Do they have laundry service, or at the very least, a laundry room?;
0,Sure, I also want to know if I can smoke in the hotel.;
0,That's okay, but can you confirm if the hotel has a designated area for smoking outside?;
0,Does this hotel allow smokers?;
0,Is there a designated area outside for smokers?;
0,Is there a hotel concierge to assist guests in a custom fashion?;
0,What is the check-in time at the Hobsons House?;
0,Does the Hobson House provide guests like myself with disabilities assistance to get to the room?;
2,Thanks, but if I need to cancel will I be charged at all?;
0,Do they offer room service?;
0,Is there any kind of shuttle service to and from the hotel?;
0,Can you also tell me whether Allenbell has designated smoking areas?;
0,Can you tell me if a lift is available at Hobsons House?;
0,What is the check in time for this hotel?;
0,Can I request an extra bed from the front desk at Hobsons House?;
0,Does Finches have a concierge service?;
0,I had a question about getting an extra bed in my room, is that possible?;
2,Will there be any add on charges for going through a toll?;
0,Can you tell me if they offer room service or in-room dining?;
2,Will they accept a credit card payment for my taxi ride?;
2,May I pay with Mastercard for my taxi ride?;
2,Can I cancel the booking if I need to?;
2,How much is the cancellation fee if my plans change?;
0,Do you know if there's a kitchen available for guests who want to prepare a meal?;
0,Does this hotel offer housekeeping every day?;
0,Are children permitted to stay at this hotel?;
0,Are there any onsite dining options at this hotel?;
0,Does the check in time vary at all?;
2,Will it be possible to cancel the booking for circumstances?;
0,Does the hotel provide an Irish breakfast?;
0,Does the hotel have a spa onsite?;
0,Does the Avalon Guesthouse offer shuttle service to and from tourist attractions?;
0,Yes, I have a question.  Does the hotel have an onsite spa for their guests to use?;
0,Can you tell me if Avalon Guesthouse offers banquet or meeting facilities?;
0,Before I book anything, I need to know if they accept American Express?;
0,Are there meeting and banquet facilities in this hotel?;
2,Would I be able to cancel the taxi later on?;
0,I have a disability, so I'd like to know if either of these hotels offer help when it comes to parking my vehicle?;
0,Thanks, can you tell me what the check-in time is at the Ashley?;
0,We require an extra bed in out room, is that available?;
0,Are dry cleaning services available at Archway House?;
0,Do they have handicap accessible facilities?;
0,I'm traveling with my son; Will I have a problem getting into this hotel?
0,Does it also have a laundry service or a laundry facility?;
0,Does the University Arms allow guests to bring cats?;
0,Does it have restrictions on children staying there? I am bringing my daughter with me.;
0,Does the Allenbell offer a concierge service for guests?;
2,I'm not sure on my plans yet, would I be able to change the taxi booking later on?;
0,Are there places on the property where I will be allowed to smoke?;
0,Could you tell me if they allow smoking at the Alexander bed and breakfast?;
0,Does to hotel have a spa onsite?;
0,Is there a designated area for smokers at this hotel?;
0,Yes, does the Aylesbray Lodge Guest House charge a fee for parking?;
0,Do either of them allow smoking?;
0,Does this hotel have a dry cleaning service?;
0,Is AMEX accepted for this transaction?;
2,Can I pay with American Express for my taxi ride?;
0,Can you tell me if they allow guests to smoke?;
0,To be clear, there is no place even outside to smoke at?;
0,Can you tell me if the Acorn has laundry services of any type?;
0,And do they have a spa? I want to soak in a sauna.;
2,Will there be an extra charge for the toll booth?;
0,Does the Holiday Inn accept Mastercard?;
0,Does the hotel offer any type of concierge service for it's guests?;
2,Can I pay for the taxi service with my MasterCard?;
0,Does the Acorn Guest House offer room service or in-room dining?;
0,Does the hotel have a spa onsite?;
2,Yes, will I have to pay extra for the toll that this route takes me through?;
0,Does Hamiliton Lodge charge a fee for staying with a cat?;
0,Does Hamilton Lodge offer continental breakfast to their guests?;
0,Can you tell me if they have a laundry room or maybe laundry service there?;
0,Can you let me know whether A and B Guest House has an onsite swimming pool?;
0,I want to know if they have a spa at this guest house.;
0,Does the Cherry Hinton Village restrict bringing children?;
0,Are they equipped with a swimming pool?;
0,Do they happen to have a spa onsite?;
0,Does the hotel offer WiFi for guests?;
0,Great if they accept kids.;
2,If I need to cancel the taxi later on, will I be able to do that?;
0,Do they offer a safety deposit box in the hotel room?;
0,Am I able to smoke there?;
0,Do they at least allow smoking outside in a certain area?;
0,Do you know if I need to reserve parking in advance?;
0,Does it offer shuttle service to and from tourist attractions?;
